Node_ID,Routing_Update_Frequency,Routing_Table_Consistency,Route_Stability,Route_Convergence_Time,Route_Error_Rate,Route_Preference,Neighbor_Trustworthiness,Packet_Inspection,Historical_Behavior,Malicious_Node
2582,Low,0.1482191098035166,0.433218635177845,0.7499174220717195,0.45881292824143416,Preferred,High,Full,Good,0
2583,High,0.45055476130777083,0.4766743288487246,0.04723627368971384,0.053070385439244916,Preferred,High,None,Average,1
2584,Medium,0.5055944016908456,0.30507163747934907,0.7275346564904107,0.551188359541148,Not Preferred,High,None,Good,1
2585,Low,0.11279256642678037,0.1561200881766951,0.9821752549309101,0.3167051903470788,Preferred,Low,Partial,Average,0
2586,Medium,0.608387577810033,0.8699867076445865,0.8162141545310133,0.26385988555696327,Neutral,Low,Full,Average,1
2587,Low,0.5462980698788807,0.4302000967426576,0.15244288440790354,0.4110271118693115,Neutral,Low,Full,Average,1
2588,Medium,0.49580301660687576,0.5881799399545282,0.9484606443029328,0.699887578551487,Not Preferred,Medium,None,Good,1
2589,Low,0.045297539173452916,0.9315614423685071,0.10866589673113913,0.05047901302713509,Preferred,High,Full,Average,1
2590,Medium,0.5765350007681589,0.1727310409477446,0.06600633581166793,0.7991443889716636,Not Preferred,High,Partial,Good,1
2591,Medium,0.795510459945439,0.44828849169964535,0.3224448317983801,0.7573557707050526,Not Preferred,Medium,None,Bad,1
2592,Medium,0.024420102643931352,0.5797650089005092,0.84040509844453,0.3799418084180286,Neutral,Low,None,Good,1
2593,Low,0.23002882987906004,0.015375624044496994,0.6946721084790533,0.23102617584429297,Preferred,High,Full,Average,1
2594,Low,0.3130238029558273,0.713381111163138,0.14761375622673656,0.3408793803072381,Neutral,High,None,Average,1
2595,Low,0.2714843468191125,0.0056882235293770345,0.13740987023399187,0.43922947716918836,Not Preferred,High,Full,Average,0
2596,High,0.42123488190059455,0.5860666926611255,0.7731597497876567,0.13576770556174256,Not Preferred,High,None,Good,1
2597,High,0.1952088664021695,0.5067658465262576,0.07926617768317368,0.6565304361881861,Preferred,High,Full,Bad,0
2598,Low,0.7308940540866953,0.7868702691851251,0.605425045880057,0.24408001046248584,Not Preferred,Low,Partial,Bad,0
2599,Low,0.15865516996309392,0.5318571093571643,0.28151909246641726,0.09624412415757155,Not Preferred,High,None,Good,0
2600,Medium,0.4725980388421609,0.6465826490943323,0.9035435925352138,0.9109938009297419,Neutral,Low,Partial,Average,1
2601,Medium,0.44988940505694974,0.5067658465262576,0.7376844373337728,0.41184979233232266,Preferred,Low,None,Bad,0
2602,Medium,0.7123876355626482,0.6288397885586828,0.34193021759842224,0.5296048540659611,Preferred,High,Partial,Average,1
2603,Low,0.6872384143378015,0.3707021806146994,0.8757857809597044,0.49516754362273674,Not Preferred,Low,None,Average,0
2604,High,0.5405531182818258,0.5427446433562887,0.7900090160284455,0.3757202346397196,Preferred,Medium,Partial,Bad,1
2605,Medium,0.5020903368160349,0.5827474740940425,0.8418573632643214,0.9510373920730237,Neutral,Medium,None,Average,0
2606,High,0.07118442425517368,0.6922261284129062,0.3393287501685791,0.49516754362273674,Not Preferred,Medium,Full,Average,0
2607,Medium,0.8661260590941703,0.5837614208779857,0.3660005477505206,0.6526296360752237,Neutral,Low,None,Bad,0
2608,High,0.27123723135613587,0.6298438966745806,0.024581613799564028,0.6285827965441736,Preferred,Medium,None,Bad,1
2609,High,0.03972915336469085,0.14720022816015577,0.49867035038227736,0.46209682419276943,Not Preferred,Medium,Partial,Average,1
2610,High,0.6306310471541632,0.1715211880531785,0.76455146427049,0.3644047061362373,Preferred,Low,None,Good,0
2611,Low,0.9864221115808905,0.9680513958208655,0.4148171247588591,0.6851795242064951,Not Preferred,Medium,Full,Bad,0
2612,Low,0.19244560536124078,0.4244963745271675,0.8340444162214823,0.4796671828600848,Neutral,Medium,Full,Bad,1
2613,High,0.004568862590776046,0.4077508746073407,0.4107141717018079,0.8943682329597319,Preferred,High,Full,Average,0
2614,Medium,0.6419592119716313,0.7945851410206258,0.6074962977318803,0.49516754362273674,Preferred,Low,None,Average,0
2615,Medium,0.3663071188441145,0.4703088157324178,0.5603034220812125,0.9924232665070895,Not Preferred,Medium,Partial,Bad,0
2616,Low,0.7896945127369878,0.1938763993928193,0.7333839593650058,0.501893025160152,Not Preferred,Low,None,Bad,1
2617,High,0.3711754968680624,0.4619740388902801,0.3391429592187487,0.033788155434519296,Not Preferred,Medium,Partial,Bad,0
2618,High,0.4715674633647262,0.23556185981052802,0.2459291043860593,0.8331441773865687,Neutral,Medium,None,Bad,1
2619,Low,0.061804239576086606,0.8149673380198461,0.34407743751027375,0.9136327461785047,Not Preferred,High,Partial,Bad,1
2620,High,0.41261967505903496,0.9267477713451683,0.38441820672976834,0.09310928060046075,Neutral,High,Full,Good,0
2621,Medium,0.5666342964218405,0.3717611212228292,0.8924852025576185,0.14538692888088622,Neutral,Medium,Partial,Good,1
2622,High,0.6245575025120912,0.11301262534697842,0.25503566963646007,0.17787063353422805,Preferred,Medium,None,Average,1
2623,Low,0.2706480132180208,0.8054164506276646,0.6834420272750333,0.5229090346686073,Neutral,Medium,Full,Average,1
2624,Low,0.7011855654419016,0.7506573624717106,0.4429976967544552,0.7936221052995773,Neutral,High,None,Good,1
2625,Low,0.4712247512082587,0.9639622098722307,0.6793893186267032,0.982853246762062,Not Preferred,Medium,Full,Bad,0
2626,High,0.7970213476743165,0.4421063277929974,0.5418710319575836,0.6074390772822955,Not Preferred,High,None,Good,1
2627,High,0.6318984712883647,0.43101548900975106,0.5669280115363322,0.829503274040285,Neutral,Medium,Partial,Average,0
2628,Medium,0.7518120763276662,0.6621653546947076,0.4217814846854294,0.7305001678916022,Neutral,High,Partial,Good,0
2629,High,0.1978347172218824,0.2447391777070842,0.9049431831942119,0.8403296126633181,Preferred,Medium,Full,Good,0
2630,Medium,0.9688231384571689,0.9723192558042162,0.6108709419666172,0.3922049108235336,Neutral,Medium,Partial,Bad,1
2631,Low,0.3953924778371273,0.03199652209269643,0.5073944190551197,0.7374111625395466,Neutral,Medium,Partial,Bad,0
2632,Low,0.16362249285578212,0.2838647673148528,0.7817573901751244,0.46041174002555496,Neutral,Medium,None,Good,1
2633,High,0.748826640128731,0.33340253220141336,0.7001559896457247,0.9657837504365606,Preferred,Medium,None,Good,0
2634,High,0.9119757436817586,0.23306983369485113,0.34416352675180395,0.28050450837749064,Preferred,High,Partial,Average,1
2635,Low,0.24809421116532482,0.7105991913417515,0.7711362712004718,0.4147789031803083,Neutral,High,None,Average,1
2636,Medium,0.20519518450423335,0.8323391800886804,0.17517374111890371,0.8637039037779055,Neutral,Low,Full,Average,1
2637,High,0.439963149507692,0.4461280094191864,0.7744117115869043,0.36739365922953204,Not Preferred,High,None,Average,1
2638,Medium,0.2727196098582422,0.9001740208993524,0.08878527569413408,0.1444063013035245,Neutral,Medium,Full,Average,0
2639,Low,0.9917785717660391,0.6230937353277806,0.7792067402682286,0.5428681399782135,Preferred,Low,None,Good,1
2640,High,0.37248403250410866,0.3866925380055557,0.8845712064137673,0.8538223745462266,Neutral,High,None,Average,1
2641,High,0.10278557855729642,0.5431138867153203,0.3018312978744836,0.6608079429275284,Preferred,Medium,Partial,Good,1
2642,Low,0.8209013383182187,0.3428640579458624,0.34251788834148744,0.222760667658647,Neutral,Medium,Partial,Good,0
2643,Medium,0.2769897817848854,0.24214469973925057,0.869569744942646,0.49516754362273674,Preferred,Medium,None,Average,0
2644,Medium,0.9140000370092779,0.9014775814700163,0.5187619458015079,0.5532368711396226,Neutral,Low,Full,Average,0
2645,Medium,0.49580301660687576,0.011979829666071251,0.8069774029964304,0.13524199830365224,Neutral,High,Partial,Average,0
2646,High,0.7030161225374231,0.8003373878157293,0.5272795117619727,0.35772001967147127,Preferred,Medium,Partial,Bad,1
2647,High,0.13890084628813426,0.5067658465262576,0.35407605169112,0.14837829120147628,Neutral,Low,Full,Bad,0
2648,Low,0.5921455999888638,0.7198996363846994,0.6513831711560145,0.14436455886967436,Not Preferred,Low,Full,Bad,0
2649,Low,0.03443596964652218,0.7982343138738138,0.7259224369960053,0.08181890456473806,Neutral,Low,Full,Good,1
2650,Medium,0.23645957606235568,0.6228001384773098,0.11541423909131798,0.1272431727430331,Preferred,High,Full,Good,1
2651,Medium,0.7403284847553586,0.461722918166691,0.9843559883942264,0.49516754362273674,Neutral,Medium,Full,Good,1
2652,High,0.6390125942134331,0.10140840143036756,0.7006222647194471,0.011962262958743475,Preferred,Low,Partial,Bad,0
2653,Medium,0.8711964372184073,0.17004989290165928,0.07357963815975155,0.11938350385867336,Preferred,Low,Partial,Good,1
2654,High,0.1827387514576374,0.9112415010249033,0.208138646044974,0.49516754362273674,Not Preferred,High,None,Good,0
2655,High,0.41095383446520384,0.7570581928374356,0.7948520460835502,0.4397234029174242,Preferred,Low,Full,Bad,1
2656,Low,0.04166300042996207,0.15522142779918335,0.1282245092396701,0.17176559011547887,Preferred,Low,Full,Good,0
2657,Medium,0.4633510937188695,0.07388350041959257,0.2746654115799202,0.8516264370920849,Preferred,Low,Full,Good,1
2658,Low,0.8265006669807281,0.7277210963267101,0.39361034194462197,0.8476177852288728,Neutral,Medium,None,Bad,0
2659,Medium,0.04842322641726915,0.32748700887313087,0.7269663444610398,0.9232740863535495,Not Preferred,Medium,Full,Average,0
2660,High,0.9661163224927548,0.502721308954724,0.05151522593930513,0.22121865607745617,Preferred,Medium,Partial,Average,0
2661,Medium,0.6709307929541091,0.06717283689500897,0.0541154678036494,0.5864677720405472,Neutral,Low,Partial,Bad,1
2662,Medium,0.7895929381397178,0.36466550572000933,0.6953897509239716,0.9307254276476786,Neutral,Medium,Full,Good,0
2663,Low,0.279730746807615,0.5375648165827139,0.6982869266305917,0.6306372889592436,Not Preferred,High,Full,Good,0
2664,Medium,0.6933822441944774,0.8379621748360849,0.9597362244223874,0.49516754362273674,Preferred,Medium,Partial,Bad,0
2665,Medium,0.7556960999665465,0.2794732039569109,0.8460868617723669,0.06015088374037525,Preferred,High,Full,Average,1
2666,High,0.28015578591027157,0.8413695352490652,0.19975139753295013,0.7212412749928592,Neutral,Medium,None,Good,0
2667,Low,0.06629898038519577,0.28565563438911457,0.34331679488110467,0.8531766083396028,Preferred,Medium,None,Bad,0
2668,High,0.02165128552553519,0.749745865445313,0.9505897757524013,0.2192670403138518,Neutral,High,None,Good,0
2669,High,0.48609530319502325,0.619862262830103,0.5373166952330477,0.5624706135286772,Not Preferred,Low,Partial,Bad,1
2670,Low,0.49840042566201914,0.9035081053570586,0.6174335204824778,0.8554328533030777,Not Preferred,High,Partial,Bad,1
2671,Medium,0.5824561304695721,0.9154786028697147,0.00969516833437456,0.6309129264658232,Neutral,Medium,None,Good,1
2672,Medium,0.004479476919707626,0.3069357437923522,0.5039586376846784,0.3770222505665517,Neutral,Low,None,Good,1
2673,Low,0.873627721400292,0.7734632635180768,0.0811907157990216,0.8620722687501151,Neutral,High,Full,Average,1
2674,High,0.6459401707613442,0.24449671405906415,0.93697608971048,0.04597238720047947,Neutral,High,Full,Average,1
2675,Medium,0.8598747500702685,0.003316704404901505,0.18993166719757215,0.21968762542948173,Neutral,High,Full,Good,1
2676,Medium,0.01696943453594779,0.4377393986176359,0.6688038478046222,0.21758371386795594,Not Preferred,Low,Partial,Bad,0
2677,Low,0.6802420845169307,0.4013128277437509,0.49867035038227736,0.7189787471768998,Neutral,High,Partial,Good,0
2678,Low,0.752762841135952,0.6332624111184941,0.9276761591861373,0.5750766144924971,Neutral,High,Partial,Bad,0
2679,Medium,0.7968390646846875,0.19125391144534343,0.7253651528437021,0.49122850211450764,Not Preferred,High,None,Average,0
2680,Low,0.5713202515560348,0.9098708740804471,0.9763129001106398,0.49516754362273674,Neutral,High,None,Average,0
2681,Low,0.8067447434722521,0.7974269303831826,0.49867035038227736,0.4725779348875353,Preferred,High,Partial,Good,1
2682,Medium,0.33605104625059257,0.6748696059036596,0.6383535841526276,0.380835880182809,Neutral,High,Full,Bad,0
2683,Medium,0.6470350245670872,0.7557674009492923,0.3215497080127121,0.48967306551656187,Preferred,Medium,Full,Bad,0
2684,Medium,0.3268486185035444,0.39671911655078507,0.188592998495004,0.6910445449362481,Preferred,Medium,Full,Bad,0
2685,High,0.42516374465531626,0.9436306566335847,0.5007446082025288,0.635259138646927,Neutral,High,None,Average,1
2686,Medium,0.09792544998557773,0.9973413355282976,0.7564091924009952,0.7348068310078929,Preferred,Low,None,Average,1
2687,High,0.28293773299449687,0.6234146524822746,0.16465192234480563,0.3539638569422241,Preferred,Medium,Full,Good,0
2688,High,0.5800248023169697,0.7064856350072252,0.03317275703518896,0.5674015819237044,Not Preferred,Low,None,Good,0
2689,Low,0.6483363201525237,0.4701197660664689,0.9634586620379475,0.3523827591064653,Neutral,High,None,Average,0
2690,Medium,0.7052913924997943,0.25767031316459754,0.28250590127444486,0.0928947754209054,Neutral,Low,Partial,Bad,0
2691,Low,0.49580301660687576,0.3941699505282231,0.9460898507940917,0.6771199391544015,Neutral,Medium,Full,Good,1
2692,High,0.15906384061818335,0.6157338334821452,0.8706235634113132,0.45790178547813787,Preferred,Medium,Partial,Bad,1
2693,High,0.7909100735704789,0.1764361654202291,0.9365760840737317,0.7852719389900122,Neutral,High,None,Bad,0
2694,High,0.5653984851469644,0.7056149627507265,0.04722863966546753,0.08062095217578324,Neutral,High,Partial,Good,0
2695,Low,0.9585935137152951,0.8998027179116439,0.44068276718660204,0.9421640613165049,Neutral,Low,Full,Bad,0
2696,High,0.6068310427542453,0.6826512013336615,0.1734553001021375,0.30126280097566194,Neutral,High,Full,Average,0
2697,Medium,0.07530020679956406,0.5165607990906703,0.0819053392377539,0.3791319509515406,Preferred,Medium,Full,Good,0
2698,Low,0.6664967409043016,0.38499194773585843,0.8025422571573416,0.7385232465713937,Not Preferred,High,Full,Average,1
2699,High,0.8404112815074785,0.32926387648621336,0.7480668022520195,0.8174505610441147,Preferred,Medium,None,Bad,1
2700,Low,0.6979091020750138,0.04472712326539008,0.390514972778638,0.8812171538462108,Preferred,Medium,Partial,Good,1
2701,High,0.9961980495856946,0.2558488487866297,0.7049571225749915,0.7579949977756707,Neutral,Low,None,Bad,1
2702,Low,0.9512237456396052,0.8944687604754439,0.513408777775673,0.6447752339478499,Preferred,Medium,Partial,Average,1
2703,Low,0.5206725144019604,0.03375105877745821,0.3125296209283628,0.1662154945234119,Neutral,Medium,Partial,Good,0
2704,Low,0.41652564883955956,0.9276377180531866,0.5664517497010372,0.9019314590929315,Not Preferred,High,Partial,Good,0
2705,Low,0.03992625111115056,0.05538853457805282,0.3489161951764336,0.6208040852687936,Neutral,Medium,Partial,Good,0
2706,Low,0.9461571217889425,0.9158530999417525,0.40604493248268825,0.8965011879739528,Neutral,Medium,Partial,Good,1
2707,Low,0.3673104481254633,0.9838776194170924,0.5660634637293964,0.49705584342163955,Not Preferred,Medium,Full,Bad,0
2708,High,0.8360216584459729,0.8964844936811717,0.16247063661423988,0.787056095845733,Preferred,Low,Partial,Average,0
2709,Low,0.11093559740231107,0.6076842404512697,0.4640740198118182,0.6427404266726113,Not Preferred,Low,None,Bad,1
2710,Medium,0.31851857658528415,0.42511689891179716,0.8043585113363324,0.0893195211837623,Not Preferred,Low,None,Average,0
2711,Medium,0.6928357341425915,0.21397633563906482,0.9347423629769824,0.516444546591304,Preferred,High,Full,Good,0
2712,Low,0.8801721806407565,0.42839534892565867,0.07400457569950247,0.5293659874977611,Preferred,Low,Full,Bad,0
2713,Medium,0.05962243647810295,0.28385824914417535,0.1643584413655511,0.7993957423348363,Neutral,High,Full,Good,1
2714,High,0.7673756972516094,0.14014307187422614,0.21878437102736037,0.6439962326394858,Preferred,Low,Partial,Bad,0
2715,Medium,0.5251589587779172,0.24166281037458137,0.20673530564157383,0.3968592661698217,Neutral,High,None,Good,1
2716,Low,0.2135113681210251,0.6058668475118884,0.3831041668442321,0.10167689643099187,Neutral,Low,Full,Good,1
2717,Medium,0.3930731984648116,0.364094858544017,0.26436428468582585,0.005997893116962638,Not Preferred,Low,Full,Average,0
2718,Low,0.7593950917969665,0.5528668195368782,0.2520569285440468,0.11089152324417118,Preferred,Medium,None,Good,1
2719,Medium,0.7391045362087072,0.6143295410607306,0.7800301075933374,0.07432886063293709,Not Preferred,High,Partial,Bad,0
2720,Low,0.6421641666023702,0.5067658465262576,0.9572595561690334,0.9726919278763293,Not Preferred,Low,Full,Average,0
2721,Medium,0.06546372130202105,0.6026324003547024,0.9981301159238253,0.10081521406538851,Not Preferred,Medium,None,Average,1
2722,Low,0.11394561368051237,0.3154444660818978,0.09077976035468571,0.4073833258044338,Neutral,Low,None,Bad,0
2723,Low,0.028185495359343782,0.15241202591050573,0.49867035038227736,0.05282144288445667,Not Preferred,High,Partial,Good,1
2724,High,0.9205026261336182,0.584937498678237,0.7794233641475729,0.7530996797716337,Neutral,High,None,Average,0
2725,High,0.47388287334423795,0.10806929528114373,0.12627588777512544,0.46323673573734114,Neutral,Medium,Full,Good,1
2726,Medium,0.8132168068956508,0.38486469646216925,0.02887365066928005,0.49516754362273674,Preferred,Low,Partial,Bad,0
2727,Low,0.3295478852381818,0.946887482274853,0.5027121080613277,0.49516754362273674,Not Preferred,Medium,None,Bad,0
